period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,587.675,89.0,89.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,587.675,89.0,89.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,654751.205,57480.0,57480.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,654534.234,57441.0,57441.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,216.971,39.0,39.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,289812.951,21734.0,21734.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,289812.951,21734.0,21734.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,735.956,72.0,72.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,735.956,72.0,72.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,85.044,12.0,12.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,85.044,12.0,12.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,39751.439,9519.0,9519.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,39751.439,9519.0,9519.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,15.264,1.0,1.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,15.264,1.0,1.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,85257.51,21894.0,21894.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,85257.51,21894.0,21894.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,76989.725,4553.0,4553.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,76989.725,4553.0,4553.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,25998.329,1646.0,1646.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,25998.329,1646.0,1646.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,5632806.994,319163.0,319163.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,5582546.102,315040.0,315040.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,50260.892,4123.0,4123.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,264.944,43.0,43.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,264.944,43.0,43.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4747122.593,316787.0,316787.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,10.903,4.0,4.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4746614.511,316696.0,316696.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,497.179,87.0,87.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,510323.919,83116.0,83116.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,510323.919,83116.0,83116.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,33631.556,3852.0,3852.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,33631.556,3852.0,3852.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4152.973,160.0,160.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4152.973,160.0,160.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,67354.698,5572.0,5572.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,67336.163,5571.0,5571.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,18.535,1.0,1.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,12034220.321,3331538.0,3331538.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,10.903,1.0,1.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2625.455,411.0,411.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,12019840.284,3330528.0,3330528.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,11743.678,598.0,598.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,331216.203,25234.0,25234.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,25549.123,4287.0,4287.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,296497.612,17308.0,17308.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,9169.467,3639.0,3639.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,47.973,8.0,8.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,47.973,8.0,8.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,122970228.121,17854065.212,17854065.212,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,612205.313,24358.777,24358.777,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1848438.119,212596.0,212596.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,22368.703,2638.0,2638.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,119722838.948,17597246.0,17597246.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,762523.519,17130.959,17130.959,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1853.519,95.475,95.475,kg
