period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,101203030.705,329083000.0,329083000.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,149972486.65,483341691.0,483341691.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,488.144,723.0,723.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,1705235.647,5618444.0,5618444.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,1705166.82,5618180.0,5618180.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,68.827,264.0,264.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,330118.843,1425000.0,1425000.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,330118.843,1425000.0,1425000.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,10.589,40.0,40.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,10.589,40.0,40.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,6.353,24.0,24.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,6.353,24.0,24.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,39.179,148.0,148.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,39.179,148.0,148.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,12.707,48.0,48.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,12.707,48.0,48.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,143203.06,490000.0,490000.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,143203.06,490000.0,490000.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,1.059,4.0,4.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,1.059,4.0,4.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,1.059,4.0,4.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,1.059,4.0,4.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,19.06,72.0,72.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,19.06,72.0,72.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,2329.538,9811.0,9811.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,2329.538,9811.0,9811.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,10.589,40.0,40.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,10.589,40.0,40.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,11.648,52.0,52.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,11.648,52.0,52.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,15.883,60.0,60.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,15.883,60.0,60.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,2.118,8.0,8.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,2.118,8.0,8.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,285131873.668,903437119.0,903437119.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,383449.382,1089760.0,1089760.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,35755290.218,97472900.0,97472900.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,100729708.802,327168000.0,327168000.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,148263005.949,477706000.0,477706000.0,kg
2022,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,419.317,459.0,459.0,kg
2023,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,1520.976,5333.0,5333.0,kg
2023,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,1520.976,5333.0,5333.0,kg
2023,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,957.288,3134.0,3134.0,kg
2023,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,957.288,3134.0,3134.0,kg
2023,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,30.529,97.0,97.0,kg
2023,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,30.529,97.0,97.0,kg
2023,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,215221027.039,736090774.0,736090774.0,kg
2023,251,France,56,Belgium,100590,"Cereals; maize (corn), other than seed",X,Export,6252551.768,22238600.0,22238600.0,kg
